0,2678,584,499,421,250,181,133,81,49,18,1,109,57,26,189,122,0,0,2,41,16,5,0,2,26,3,15,25,36,42,171,3,9,31,247,7,21,365,13,4,222,230,0,3126,300,239,160,81,17,13,8,8,17,21,28,47,93,37,19,12,10,0,0,0,581,93,107,82,81,59,43,42,31,11,0,98,25,10,2,33,5,0,4,0,0,4,37,19,29,284,46,13,3,16,37,40,417,46,99,26,18,26,0,0,0,0,0,0,0,29,83,753,383,0,0,0,0,12,22,130,0,0,3084,0,0,0,0
1502,2990,296,0,100,26,0,0,0,2,0,6,67,72,65,263,72,0,0,0,68,23,12,3,0,9,4,9,16,25,27,140,2,16,37,215,4,16,329,2,0,212,0,0,2953,332,289,217,109,16,5,0,0,0,0,0,0,40,7,8,6,8,0,0,0,515,101,104,93,79,67,44,36,31,14,6,76,21,11,3,13,0,5,20,13,21,22,39,42,37,330,23,0,5,20,54,89,573,92,131,62,37,16,0,0,0,0,0,0,0,16,56,413,604,315,0,0,8,15,20,153,90,0,3092,1536,793,0,0
3014,1496,0,0,76,52,30,13,0,0,15,41,91,133,181,484,47,0,32,54,98,28,24,14,6,0,0,4,11,19,23,111,5,14,29,184,5,20,307,0,0,202,4,26,2773,362,351,302,166,11,8,0,0,0,0,2,19,27,0,0,0,0,0,0,0,442,93,84,80,70,59,39,30,27,11,4,49,12,6,0,3,5,13,27,0,12,26,35,52,52,381,17,0,0,0,0,0,682,93,75,0,0,0,0,0,0,0,0,0,0,17,45,236,409,533,280,148,87,67,45,105,143,0,1564,1515,1547,795,0
3022,0,0,0,34,23,13,14,6,0,2,3,0,0,0,510,31,0,100,119,159,99,77,53,19,3,0,0,0,11,22,78,6,16,28,156,4,18,284,18,3,188,3,26,2546,395,412,432,317,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,40,385,79,81,80,82,57,41,28,22,5,0,30,4,0,1,7,17,17,48,0,11,37,67,62,59,431,14,0,0,0,0,0,690,0,45,4,0,0,0,0,0,0,0,0,22,243,276,416,631,583,436,306,201,161,102,127,227,0,808,1189,1384,1492,3772
0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,561,71,82,171,113,78,0,0,10,4,0,10,5,0,3,12,48,5,10,22,128,3,20,239,19,2,172,3,43,2310,334,368,482,624,377,0,0,13,25,7,2,0,0,0,0,0,3,17,38,63,288,68,58,51,67,56,45,31,25,11,1,14,0,1,14,12,26,28,73,0,0,0,42,63,71,492,21,0,0,0,0,0,698,0,61,18,4,0,0,0,0,0,0,0,43,196,0,0,317,466,470,384,272,220,165,156,327,0,404,750,1083,1296,4443
2417,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,809,232,188,140,79,40,0,0,0,0,10,44,9,2,0,2,25,4,7,24,102,3,15,202,18,3,157,3,68,2112,305,266,314,466,773,705,649,613,547,440,292,0,0,0,0,0,0,11,18,23,207,70,63,51,51,44,26,16,12,5,0,1,0,0,16,42,86,150,239,247,125,133,106,96,100,568,16,2,0,0,0,0,724,45,84,18,0,0,0,0,0,0,0,0,70,154,0,0,158,312,413,405,358,300,214,191,434,211,357,558,844,1047,4957
2684,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,70,33,7,4,0,0,0,66,21,16,7,0,10,1,8,24,72,4,14,178,13,2,140,4,107,1905,333,215,160,115,107,79,58,70,135,256,535,248,0,0,0,0,0,0,3,12,143,55,48,34,30,33,20,9,2,0,4,16,0,0,0,8,16,29,0,130,0,61,85,99,96,663,25,5,12,13,11,385,770,60,50,11,8,0,0,0,0,0,42,75,110,111,5,0,74,240,475,424,394,376,303,264,368,273,324,452,700,912,2983
2301,3720,0,0,0,0,8,3,0,0,0,0,0,0,0,825,0,0,3,112,37,20,21,25,31,51,89,27,21,10,6,4,0,0,10,44,4,12,153,17,5,122,5,188,1676,450,227,173,131,127,84,28,4,0,0,271,511,0,0,0,0,0,0,0,6,93,52,51,34,27,22,10,2,0,6,4,28,0,12,4,0,2,15,0,138,0,34,60,101,104,726,0,0,7,19,23,623,433,51,39,8,24,0,0,0,4,22,79,45,38,42,0,0,0,0,260,362,566,758,526,384,392,343,337,368,534,756,1886
1796,4633,0,0,0,4481,0,359,5,0,0,0,0,0,398,833,0,0,0,157,49,41,50,57,61,72,75,51,47,22,15,11,5,0,5,25,1,12,121,15,4,102,5,349,1338,667,314,180,114,149,133,30,0,0,0,0,503,495,487,0,0,4,6,8,0,47,44,39,27,22,15,2,0,4,17,24,51,33,43,0,0,0,4,0,146,154,105,84,101,102,784,394,6,6,19,32,762,256,49,28,6,42,7,0,0,3,15,41,0,14,12,0,0,0,0,124,0,0,387,477,454,441,407,388,395,465,614,1233
1343,5330,2660,0,5903,8831,18248,700,0,0,0,0,0,299,634,460,36,62,108,193,52,65,75,84,113,144,99,52,24,0,25,22,10,7,0,9,3,13,91,13,8,89,6,688,824,953,444,270,68,133,242,66,0,0,0,0,0,0,479,471,270,221,164,100,55,39,35,29,23,11,6,0,9,16,21,33,51,50,74,0,0,3,0,0,0,81,97,95,111,120,468,652,8,3,14,32,880,179,41,19,8,67,12,5,0,4,12,20,0,6,0,0,0,0,0,132,140,148,279,360,409,438,452,407,408,432,571,904
4879,7991,11079,11387,11599,5836,13517,1397,0,0,8,164,293,577,502,290,80,100,133,135,86,83,98,108,106,68,0,0,10,0,53,33,22,16,4,3,0,7,61,15,7,65,8,678,0,713,559,483,0,0,190,120,0,0,0,0,0,0,0,185,80,64,70,54,46,35,26,17,14,4,0,4,10,23,24,31,45,62,157,27,19,11,0,0,0,47,87,114,123,134,309,846,13,4,16,30,978,119,34,18,4,96,17,12,0,2,5,5,4,6,3,0,0,0,0,0,0,154,418,709,1023,1364,1799,2226,2648,3074,3522,4104
194,845,796,594,403,260,9880,2772,0,0,0,360,402,478,343,204,116,125,136,121,112,99,117,101,72,42,0,0,42,50,85,39,27,22,13,5,0,1,33,9,5,47,5,667,0,426,593,957,730,249,259,220,0,0,8,6,0,0,0,130,90,70,65,44,37,29,17,9,7,0,3,16,14,31,37,46,52,64,207,0,0,0,0,0,0,24,56,90,115,134,210,970,14,5,18,33,1046,79,32,17,4,119,17,18,4,4,13,12,15,19,35,8,0,0,0,0,37,127,164,198,228,278,381,404,374,364,285,227
134,1474,734,381,187,94,8353,5517,0,0,296,561,399,376,259,177,138,133,137,131,119,109,120,92,59,36,6,0,90,75,71,46,38,33,24,6,0,0,15,7,3,33,6,657,0,112,215,426,891,217,284,428,358,275,220,153,101,49,0,69,73,54,47,37,28,20,13,1,0,1,8,26,30,41,50,62,58,63,247,0,0,0,0,0,0,13,53,81,97,128,178,1087,17,5,13,32,1100,64,34,19,4,147,29,23,5,8,17,24,19,28,80,7,0,0,0,0,60,140,193,227,254,332,435,405,367,326,238,174
62,1389,0,0,0,0,5543,11052,6644,5842,5383,4859,4384,4014,3617,3381,3144,2879,2633,2382,2215,2075,1943,1824,1732,1645,1559,1494,1427,1256,1107,950,784,588,353,0,0,8,4,2,0,21,4,642,0,0,0,0,768,116,112,110,124,104,85,72,73,85,51,57,74,67,36,35,27,10,3,0,6,15,18,31,39,40,46,58,69,75,300,0,0,0,8,0,0,0,27,82,93,122,144,1194,20,3,16,38,1161,67,34,20,5,177,33,18,3,10,19,31,24,34,113,0,0,0,0,0,115,207,261,275,261,372,479,389,300,204,162,92
3,1351,0,0,0,0,0,4392,1587,943,389,371,319,332,258,270,331,345,324,186,141,118,100,80,86,107,109,121,133,165,209,271,344,439,651,501,342,207,132,73,31,19,3,632,37,0,0,5,712,109,110,99,99,95,78,58,45,39,26,20,47,86,23,18,17,5,0,3,6,17,26,33,45,55,63,68,72,84,354,192,97,74,16,0,0,0,0,47,78,119,139,1293,15,4,12,34,1221,65,36,21,4,216,50,21,7,20,59,93,113,138,206,0,0,0,0,0,251,307,307,270,228,473,592,305,162,88,58,0
0,1340,1327,0,0,0,0,3583,2119,1499,385,357,317,311,244,230,284,361,401,197,154,92,92,74,54,69,71,81,106,123,108,148,199,236,290,296,231,90,82,57,35,17,5,577,60,48,40,5,638,116,114,101,90,88,86,61,43,32,16,0,0,61,21,12,5,0,7,19,22,26,32,45,52,64,73,85,82,96,223,220,166,167,0,0,0,0,0,27,74,103,118,1366,15,4,17,35,1295,64,44,15,1,244,33,0,0,0,5,0,0,69,291,0,0,0,168,315,476,328,273,206,164,685,349,0,0,4,5,0
0,0,1319,0,0,0,0,2535,2638,2679,421,370,330,325,254,181,184,341,634,225,198,104,69,59,36,39,34,44,63,124,61,98,164,175,264,370,380,75,76,57,33,18,6,532,0,0,28,2,549,88,90,86,77,73,81,75,52,36,20,0,0,38,17,7,0,1,9,24,28,38,36,48,59,67,67,86,93,94,172,217,190,281,152,0,0,0,0,0,42,140,219,1612,15,2,15,30,1359,67,28,0,3,286,23,0,0,0,0,0,0,0,299,167,0,0,289,300,289,198,166,133,130,588,0,0,0,0,0,0
185,366,1303,0,0,0,0,1251,2504,4958,455,375,335,361,311,166,0,0,506,254,233,146,70,44,23,28,10,4,0,83,0,0,53,80,142,300,635,76,84,60,28,17,7,517,0,0,19,5,491,90,80,81,72,64,54,59,55,50,32,0,0,17,10,0,4,21,44,82,119,167,261,296,336,401,443,492,311,221,198,220,201,244,291,155,0,0,0,0,4,20,0,1636,17,6,14,36,1433,35,0,0,8,310,0,0,0,0,10,29,51,75,241,449,489,523,554,308,192,114,105,105,91,502,2,0,0,3,0,0
358,330,921,0,0,0,0,0,0,4723,536,376,313,376,428,346,0,0,364,305,258,189,98,50,21,17,4,0,0,75,45,21,10,0,0,0,582,53,101,72,31,13,3,504,67,30,19,4,425,84,70,65,59,65,53,47,45,52,57,39,22,15,6,0,2,3,4,10,11,26,57,0,0,0,0,247,277,251,236,231,220,237,275,306,162,0,0,0,0,4,0,1656,13,6,14,34,1456,0,0,0,0,318,0,0,0,0,11,15,20,25,34,42,47,39,41,55,49,62,73,83,82,435,3,15,48,98,143,204
283,289,748,0,0,0,0,0,0,4439,726,429,281,337,466,674,527,365,363,368,309,258,140,51,14,11,0,0,0,14,22,11,7,0,0,14,540,0,57,97,36,16,1,417,56,33,17,4,375,77,71,59,44,42,32,21,15,22,15,9,9,4,0,2,11,14,0,3,9,39,28,0,0,0,0,120,273,279,285,269,232,240,271,295,320,0,0,0,0,0,0,1672,10,4,14,36,1485,747,0,0,176,329,0,0,0,0,0,5,11,14,20,22,26,23,32,40,40,61,68,71,74,371,4,11,31,51,67,74
515,269,592,241,0,0,0,0,196,4055,947,511,237,208,232,269,313,339,346,390,361,327,205,89,8,8,0,0,0,0,3,1,0,0,0,32,510,0,0,68,36,18,3,372,48,28,14,3,321,62,58,44,43,48,35,24,9,7,4,2,1,0,5,8,19,45,7,0,2,20,0,0,0,0,0,0,135,277,291,312,258,254,259,277,474,0,0,6,0,0,0,1698,16,6,17,34,765,1193,68,135,262,171,11,5,0,0,6,0,1,2,9,14,17,17,22,30,31,48,47,47,65,313,3,11,32,48,59,76
459,0,202,435,0,11,88,218,365,3377,1379,744,266,178,175,194,240,299,352,402,425,423,300,151,0,0,0,0,0,0,0,0,0,33,41,57,476,0,0,41,32,23,3,333,54,32,14,4,271,54,54,35,22,25,24,16,3,0,16,15,11,4,8,13,21,91,16,3,0,6,0,0,0,0,0,0,0,139,224,285,270,278,437,610,1100,1108,1118,1140,1148,0,3,1722,13,4,20,34,400,1481,135,178,198,114,21,18,11,11,16,1,5,0,0,4,4,6,13,22,29,42,40,51,72,260,4,12,36,44,60,98
393,0,0,426,0,0,142,271,266,2501,1956,1181,346,167,141,166,192,224,274,342,435,496,439,276,0,0,0,0,0,0,0,0,1,25,0,5,435,130,62,40,29,19,4,295,60,33,11,6,231,49,43,32,20,12,8,5,0,2,45,17,13,4,15,19,28,122,0,15,7,0,0,0,0,0,0,0,0,70,157,237,273,0,7,18,0,0,0,0,1156,0,5,1747,13,4,22,33,212,1675,140,158,146,80,35,36,24,26,16,5,17,0,2,7,12,0,3,11,25,35,42,56,64,208,7,17,35,41,62,148
294,0,14,418,0,0,256,377,195,1393,2652,1966,538,159,126,120,131,154,189,226,343,485,598,549,0,0,0,0,0,0,16,3,0,8,0,6,284,103,78,45,27,15,3,249,56,28,7,4,186,53,42,34,14,7,2,0,7,18,82,21,18,4,18,27,34,153,0,35,11,2,0,0,0,0,0,0,5,52,109,166,367,2,0,3,0,0,0,0,1164,586,312,1930,13,5,17,37,136,1833,150,162,129,72,47,44,25,29,15,6,33,0,9,12,37,2,0,8,14,22,30,36,37,161,3,17,30,46,70,224
169,0,18,388,0,10,491,243,0,0,1675,3347,956,147,110,83,75,94,119,139,224,339,623,1115,1048,976,890,753,486,0,32,9,4,0,0,3,216,98,79,50,32,16,3,212,73,25,8,3,140,38,25,22,7,0,0,0,0,14,127,29,22,2,16,26,32,198,27,60,19,10,0,0,0,0,0,8,14,42,85,134,459,14,8,0,0,0,0,0,588,578,451,2194,13,6,20,34,92,1974,170,153,114,63,52,44,36,30,18,3,44,1,18,36,79,7,3,0,1,18,20,21,35,134,2,18,30,53,63,335
0,0,24,368,6,20,465,0,0,0,0,2839,1734,178,131,90,64,67,70,60,83,67,80,96,121,157,250,495,973,0,51,14,6,0,0,3,151,96,88,50,33,16,6,161,95,22,11,3,105,32,23,18,6,0,4,12,9,25,170,27,17,1,14,34,40,281,44,64,31,13,3,0,0,0,0,7,19,43,84,121,554,28,8,0,0,0,0,6,314,457,468,2445,13,3,22,39,71,2108,166,123,95,73,63,53,43,32,25,5,62,1,0,18,131,19,16,6,0,7,10,18,37,101,3,21,33,50,61,296
3,15,48,339,3,9,439,26,8,0,247,1975,3347,190,146,85,57,53,48,47,57,56,57,60,51,34,0,0,965,0,74,23,12,5,1,0,86,84,86,70,39,21,10,101,164,20,8,2,73,20,12,8,0,0,0,11,0,15,212,31,15,3,13,37,49,321,0,54,16,0,4,0,0,0,0,7,30,56,103,112,645,16,0,0,0,0,0,9,162,292,541,3011,17,3,18,51,80,2235,142,112,91,80,67,57,44,32,21,5,74,0,0,0,196,49,32,12,2,0,6,19,27,66,3,21,26,46,61,248
3,17,32,296,2,14,391,13,4,0,239,0,3248,252,182,104,50,30,32,29,32,38,39,49,58,50,0,0,957,934,917,827,803,787,187,119,88,80,68,66,42,29,11,0,139,30,14,5,47,11,2,0,0,0,0,23,0,13,245,20,14,4,12,34,42,345,0,78,13,0,12,0,0,0,0,0,0,0,61,95,709,0,0,0,0,0,6,19,112,0,0,3054,27,3,0,26,76,2389,139,107,96,88,67,53,47,41,26,5,86,0,0,118,204,0,0,0,10,1,0,6,6,41,2,19,28,45,59,202
4,19,29,268,6,19,357,9,3,223,231,0,3099,291,225,152,73,21,14,7,11,14,23,27,51,93,35,16,16,9,0,0,0,574,121,113,94,76,66,63,48,31,12,0,105,22,9,2,26,3,0,10,0,0,4,34,20,24,293,42,21,5,9,31,52,425,66,99,19,17,28,0,0,0,0,0,0,0,35,62,754,390,0,0,0,0,11,22,134,0,0,3062,0,0,0,0,0,2690,585,492,431,266,189,147,108,68,19,4,100,49,27,194,94,0,0,5,40,10,3,0,2,26,2,15,21,36,47,158
1,17,28,232,2,18,326,2,0,211,0,0,2955,348,281,208,101,12,9,0,0,0,0,0,0,42,8,7,7,8,0,0,0,493,93,100,91,83,68,57,48,38,20,6,83,17,9,2,12,0,2,23,14,22,19,36,38,43,339,26,0,7,26,55,91,591,101,109,60,38,19,0,0,0,0,0,0,0,28,54,406,606,313,0,0,7,19,28,163,75,0,3070,1532,767,0,0,1530,3006,300,0,94,30,0,0,0,6,0,6,66,71,55,271,58,0,0,0,62,17,10,4,0,7,3,10,20,33,34,126
2,10,24,202,6,17,302,0,0,200,2,22,2770,372,343,289,163,7,8,0,0,0,0,2,21,29,0,0,0,0,0,0,0,446,86,79,65,64,57,47,40,28,14,2,53,10,3,0,1,8,10,24,0,20,29,38,46,49,393,22,0,0,0,0,0,683,76,50,0,0,0,0,0,0,0,0,0,0,22,43,231,422,529,254,139,79,60,51,123,153,0,1546,1563,1543,774,0,3030,1484,0,0,69,49,28,10,0,2,10,42,83,134,170,480,32,0,32,52,88,28,21,14,8,3,0,2,14,18,24,100
3,12,30,173,2,14,284,17,1,188,2,28,2550,376,397,428,320,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,35,388,94,77,67,54,53,39,35,24,8,1,33,2,0,7,7,20,27,54,0,12,40,67,69,71,449,14,0,0,0,0,0,691,0,37,2,0,0,0,0,0,0,0,0,18,239,273,399,629,622,427,294,185,140,113,117,218,0,764,1197,1395,1506,3802,3038,0,0,0,34,23,13,11,3,0,3,9,0,0,0,501,17,0,99,111,160,108,82,62,30,4,0,0,4,11,21,70
5,15,28,142,3,14,239,16,3,171,2,38,2331,358,346,478,620,394,0,0,14,26,10,1,0,0,0,0,0,5,20,41,60,286,89,70,61,41,47,35,35,28,10,2,16,0,4,20,22,31,32,83,0,0,0,36,49,67,506,14,0,0,0,0,0,699,0,59,19,6,0,0,0,0,0,0,0,33,190,0,0,298,476,461,367,261,205,164,163,315,0,378,787,1068,1295,4472,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,536,51,83,166,111,85,0,0,5,5,0,7,1,0,2,13,43
2,14,22,111,2,15,210,12,3,152,4,63,2105,328,250,303,437,753,689,639,594,512,412,268,0,0,0,0,0,0,7,16,18,203,71,67,58,31,37,27,21,13,4,0,4,0,0,17,38,76,153,252,260,138,146,110,89,90,576,17,5,7,0,0,0,728,42,77,13,0,0,0,0,0,0,0,0,54,158,0,0,160,328,412,396,335,283,231,206,432,223,314,568,814,1035,5022,2512,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,791,239,199,139,83,42,0,0,0,0,7,41,12,4,0,8,20
3,11,16,81,4,14,181,14,2,131,3,117,1899,340,209,155,126,108,82,61,84,145,263,519,259,0,0,0,0,0,0,6,12,148,57,59,61,31,22,17,15,6,0,2,10,0,0,0,4,16,42,0,130,0,72,94,93,99,661,19,3,21,8,10,390,770,58,50,11,5,0,0,0,0,0,40,73,104,121,4,0,78,271,502,452,407,343,279,252,345,288,303,458,645,830,2919,2705,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,72,36,8,3,0,0,0,59,16,7,2,0,4
0,1,9,55,1,10,152,11,2,117,5,210,1660,447,236,168,122,118,98,32,3,0,0,244,495,0,0,0,0,0,0,0,5,96,49,38,46,37,24,15,6,0,3,10,31,0,11,3,0,6,20,0,138,0,47,80,88,93,722,0,0,21,23,30,633,425,58,34,7,23,0,0,0,6,25,74,42,36,43,0,0,0,0,258,358,575,770,540,400,375,362,349,438,549,713,1848,2247,3802,0,0,0,0,4,4,0,0,0,0,0,0,0,807,0,0,2,113,36,18,16,19,25,46,81,29,21,17,11,3
3,0,6,33,2,14,126,11,3,99,6,367,1324,668,306,193,98,122,139,36,0,0,0,0,487,479,471,0,0,9,8,4,0,52,41,31,26,22,12,4,0,1,9,11,49,21,36,0,0,0,4,0,146,154,103,101,113,103,787,404,8,12,18,34,788,241,50,18,4,40,6,0,0,6,17,33,0,13,10,0,0,0,0,135,0,0,378,464,436,408,374,332,403,489,603,1251,1750,4706,0,0,0,4489,0,366,4,0,0,0,0,0,390,815,0,0,0,146,46,38,38,46,51,69,73,48,42,20,15,5
16,4,0,11,3,14,94,7,2,84,3,680,795,965,435,276,63,109,220,61,0,0,0,0,0,0,463,455,264,210,141,100,54,49,37,25,16,13,3,0,3,13,21,26,47,40,69,0,0,2,0,0,0,84,104,109,122,125,459,633,13,7,19,30,910,154,43,16,7,62,15,6,0,2,9,11,0,5,0,0,0,0,0,143,151,159,287,365,394,418,448,379,389,428,508,883,1317,5384,2731,0,5767,8748,18220,679,0,0,0,0,0,323,635,455,34,51,98,190,57,52,71,89,107,144,91,42,25,0,25,17
29,10,1,2,0,8,65,10,2,69,6,669,0,723,564,467,0,0,179,117,0,0,0,0,0,0,0,175,82,70,54,53,43,36,30,24,9,7,0,4,9,17,25,40,51,51,132,26,18,10,0,0,0,47,88,115,114,134,326,822,11,4,19,37,987,88,39,16,4,91,24,8,0,2,5,6,5,5,3,0,0,0,0,0,0,139,425,718,1047,1422,1856,2249,2677,3090,3506,4071,4836,7929,11044,11362,11581,5946,13604,1363,0,0,8,176,284,575,464,269,63,87,136,143,73,81,100,90,95,72,0,0,17,0,54,40
23,14,8,6,0,1,37,13,3,53,2,655,0,437,623,952,710,245,234,213,0,0,6,3,0,0,0,123,85,65,48,44,36,26,19,19,5,0,2,11,21,20,31,46,60,70,188,0,0,0,0,0,0,26,60,105,120,136,232,959,17,4,14,33,1058,75,37,15,4,118,24,7,5,7,9,15,17,16,27,8,0,0,0,0,38,114,184,198,252,317,376,383,390,329,267,236,194,827,777,619,412,269,9923,2717,0,0,0,364,392,482,342,175,89,136,152,133,95,111,117,97,79,42,0,0,49,52,88,43
28,18,23,9,0,0,9,4,2,36,5,647,0,122,244,470,919,240,296,440,357,290,238,162,108,52,0,70,77,61,41,35,31,19,8,3,0,3,6,15,33,36,39,46,55,66,233,0,0,0,0,0,0,16,55,95,117,133,195,1077,18,5,16,35,1120,55,27,16,5,145,27,13,9,12,17,21,31,36,73,10,0,0,0,0,68,122,217,248,278,336,405,379,342,277,242,187,121,1452,733,383,189,102,8400,5489,0,0,292,576,400,366,238,132,131,147,143,122,108,130,102,72,60,36,6,0,101,69,66,39
816,613,349,0,0,8,3,1,0,18,4,633,0,0,0,0,781,123,110,121,113,91,87,69,73,83,53,56,80,74,36,26,22,13,3,0,5,15,13,22,37,47,54,70,67,67,273,0,0,0,8,0,0,0,22,81,110,127,174,1191,16,4,18,37,1184,56,38,20,6,179,32,15,7,14,28,24,24,37,100,0,0,0,0,0,126,197,270,277,266,374,455,375,282,201,177,86,43,1386,0,0,0,0,5562,11043,6631,5855,5340,4850,4369,3994,3624,3360,3110,2896,2655,2392,2241,2090,1956,1860,1776,1684,1599,1531,1460,1263,1138,993
343,467,657,499,328,207,129,71,32,17,4,623,33,0,0,6,708,134,114,113,105,84,81,59,56,44,29,24,46,89,31,21,14,6,0,5,13,25,23,30,36,48,58,69,82,87,333,174,98,78,16,0,0,0,0,41,77,119,149,1285,11,2,19,39,1243,48,30,13,4,219,47,19,7,21,65,98,125,159,203,0,0,0,0,0,232,276,283,260,212,472,572,315,176,101,70,0,4,1352,0,0,0,0,0,4396,1518,995,363,326,295,296,286,313,316,321,280,147,131,93,88,69,72,91,101,115,142,162,186,255
217,254,300,316,224,95,75,46,27,15,2,571,63,51,43,5,610,118,96,96,97,87,76,58,50,37,11,0,0,61,22,16,4,0,7,16,23,35,34,47,56,57,63,77,91,84,207,190,151,156,0,0,0,0,0,32,73,114,147,1374,16,3,15,32,1309,53,40,15,4,251,27,0,0,0,4,0,0,80,299,0,0,0,163,323,447,336,264,219,183,690,323,0,0,5,9,0,0,1333,1321,0,0,0,0,3630,2052,1573,414,375,331,318,274,246,280,381,413,176,143,96,82,55,57,62,76,86,117,136,117,164
167,196,281,384,385,104,79,55,29,14,5,523,0,0,31,4,541,95,92,99,91,85,75,53,43,36,15,0,0,37,10,7,0,2,10,21,28,37,34,43,62,71,73,81,108,102,156,183,172,243,122,0,0,0,0,0,40,129,223,1624,17,5,17,29,1369,57,24,0,5,287,12,0,0,0,0,0,0,0,307,151,0,0,287,289,256,217,176,148,133,589,0,0,0,0,0,0,0,0,1313,0,0,0,0,2584,2604,2724,439,373,309,295,262,186,152,309,616,219,172,117,72,40,33,26,36,35,56,126,51,93
51,82,160,318,641,101,89,60,34,14,6,504,0,0,19,7,493,90,70,77,78,72,77,73,63,51,29,0,0,19,10,3,8,25,50,87,129,188,273,302,346,402,450,497,319,218,183,210,207,228,260,160,0,0,0,0,2,19,0,1642,22,5,18,32,1440,30,0,0,5,308,0,0,0,0,6,30,50,77,266,452,492,519,553,299,206,147,117,103,109,514,2,0,0,7,0,0,192,366,1297,0,0,0,0,1241,2466,4952,476,386,364,351,321,220,0,0,492,245,188,150,82,48,30,17,10,5,0,81,0,0
5,0,0,0,589,69,116,77,35,17,6,492,64,28,14,6,426,87,66,62,61,49,46,47,42,51,53,35,19,10,4,0,1,2,5,14,20,34,48,0,0,0,0,252,311,283,247,235,234,222,230,283,118,0,0,0,0,6,0,1665,21,1,17,29,1465,0,0,0,0,316,0,0,0,0,9,19,18,24,32,41,46,38,47,58,74,71,58,84,81,433,4,14,50,95,137,182,363,334,915,0,0,0,0,0,0,4713,551,384,334,367,384,360,0,0,352,319,241,173,97,45,20,13,3,0,0,73,45,19
4,0,0,18,550,0,59,107,29,14,2,410,52,31,14,2,369,76,66,61,51,36,29,31,22,20,16,10,8,3,0,4,8,17,0,3,10,33,21,0,0,0,0,121,288,299,287,269,262,257,254,297,274,0,0,0,0,0,0,1684,16,5,18,30,1489,783,0,0,175,328,0,0,0,0,0,5,8,18,26,22,23,26,34,49,49,50,53,74,70,373,4,16,33,44,59,80,320,293,731,0,0,0,0,0,0,4437,679,416,280,343,463,689,533,382,377,363,312,238,139,66,18,8,0,0,0,12,22,13
0,0,0,38,516,0,0,81,35,16,4,369,42,31,22,3,320,57,48,52,51,33,20,11,10,4,6,6,2,0,3,11,18,48,6,0,1,17,0,0,0,0,0,0,130,290,293,290,279,287,283,300,432,0,0,5,0,0,0,1714,17,4,18,35,741,1208,66,128,275,172,10,3,0,0,6,0,0,3,4,4,9,14,29,39,34,37,43,57,70,315,3,15,30,47,51,92,524,263,577,198,0,0,0,0,198,4095,968,554,251,211,232,281,302,332,382,406,379,324,204,79,12,8,0,0,0,0,6,4
0,34,42,58,480,0,0,48,31,12,3,338,49,27,17,7,280,55,38,39,38,34,20,12,3,0,17,10,5,4,11,16,19,89,14,5,0,5,0,0,0,0,0,0,0,156,246,270,272,298,459,654,1102,1110,1121,1142,1150,0,2,1741,11,6,17,31,400,1495,119,185,210,102,23,23,21,15,17,4,6,0,0,1,2,8,17,18,22,35,44,55,68,262,2,18,29,47,59,112,463,0,230,420,0,5,87,244,367,3371,1382,784,280,205,195,209,248,269,321,389,403,395,313,140,0,0,0,0,0,0,0,0
3,26,0,11,444,125,67,51,34,12,2,294,44,19,8,3,234,58,38,31,28,27,13,3,0,2,45,21,12,4,15,21,30,112,0,15,7,0,0,0,0,0,0,0,0,75,163,211,241,0,5,21,0,0,0,0,1158,0,5,1766,11,8,13,27,222,1697,148,178,142,75,38,32,26,21,15,5,17,0,5,11,12,0,7,9,19,27,33,45,55,217,2,19,31,45,65,146,397,0,0,409,0,0,144,282,214,2478,1899,1208,357,160,154,159,184,220,259,344,426,484,438,271,0,0,0,0,0,0,0,0
0,7,0,8,292,88,75,57,33,15,4,258,65,35,16,4,187,43,33,16,9,4,3,0,8,20,84,26,13,3,20,26,36,143,0,31,9,1,0,0,0,0,0,0,3,51,130,184,355,5,0,5,0,0,0,0,1166,548,290,1931,16,7,14,29,129,1856,169,160,118,76,46,41,34,21,13,5,29,0,10,19,38,3,0,2,17,20,29,38,45,179,3,16,31,45,63,200,306,0,9,401,0,0,257,384,188,1456,2644,1968,567,158,133,136,138,156,188,246,337,499,612,582,0,0,0,0,0,0,10,1
5,0,0,3,233,82,71,62,40,24,6,205,69,31,10,3,152,40,27,15,6,0,0,0,0,16,122,29,13,3,21,37,37,198,31,52,20,15,0,0,0,0,0,8,12,39,88,132,451,16,7,0,0,0,0,0,629,587,432,2156,16,5,11,25,85,1982,165,128,102,84,61,61,43,26,17,7,47,3,11,34,80,9,2,0,7,10,23,31,39,140,5,19,29,38,53,350,196,0,15,376,0,14,496,247,0,0,1667,3334,981,171,120,106,104,102,109,141,195,318,572,1114,1047,979,888,735,478,0,31,12
