160,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,11,18,31,46,111,0,0,0,0,4,12,38,63,86,109,139,153,163,190,202,196,0,0,176,227,1291,0,20,156,271,230,283,288,69,69,59,54,38,29,23,17,17,5,0,0,0,0,22,48,34,63,101,187,93,82,0,6,4,0,27,25,5,0,0,0,0,0,0,0,5,16,0,15,25,35,41,0,0,22,1,0,4,12,20,24,29,35,77,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,542,255
268,189,13,4,0,0,0,0,0,0,0,0,0,0,0,9,19,24,30,49,155,84,44,0,0,10,16,37,56,80,96,122,153,160,189,198,308,0,0,95,168,1398,0,13,859,663,514,395,253,87,86,73,71,50,45,43,32,29,11,5,0,0,0,71,80,87,110,119,142,76,51,0,0,0,3,61,19,0,0,0,0,0,0,2,11,10,38,0,14,22,41,77,42,0,40,17,6,0,3,8,8,17,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,196
132,290,0,0,0,0,0,0,0,0,0,0,0,0,4,16,25,31,35,46,106,106,103,62,46,41,38,53,59,84,113,115,163,169,192,199,401,200,107,99,132,1481,0,0,868,0,0,0,2,0,106,72,78,60,64,53,34,25,14,8,0,32,63,122,102,104,137,149,175,80,33,0,0,0,0,82,15,0,0,0,0,0,13,13,28,26,63,31,34,44,48,78,101,54,93,26,12,1,0,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,141,124
0,281,0,0,0,0,0,0,0,0,0,0,0,0,11,22,38,52,43,56,95,112,104,84,72,60,54,64,73,74,102,103,139,171,204,231,338,278,209,172,170,1582,797,884,877,0,0,0,0,1,166,86,92,70,61,52,54,43,38,38,52,108,124,139,160,149,163,140,98,0,0,0,0,0,0,102,12,0,0,0,0,3,23,34,60,88,83,65,50,58,55,62,96,89,217,59,32,11,0,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,81
0,272,108,51,9,0,0,0,0,0,0,0,0,14,33,55,53,65,71,66,86,108,116,108,93,90,84,81,97,96,107,118,141,155,195,204,282,280,233,199,197,890,792,1557,440,0,0,0,0,0,232,101,82,81,80,77,70,64,66,83,112,146,141,163,174,144,140,105,53,6,0,0,0,199,190,181,16,0,9,9,6,15,31,0,0,55,79,80,72,83,84,88,94,103,286,0,0,0,0,0,0,2,6,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,146,96,50,0,0,0,0,0,0,0,0,0,0,0,37,99,165,244,343,450,554,671,791,900,1008,1136,1250,1388,1504,1619,1763,1934,2094,2449,2706,2947,3158,3315,3452,3597,4119,4516,0,3660,3360,3291,3197,3082,2936,2750,2350,2177,2124,2055,2000,1752,1618,1501,1409,1304,1188,1063,952,824,697,578,464,371,301,266,238,217,208,0,36,5,0,13,29,23,26,62,0,0,33,64,85,89,95,87,98,95,97,350,0,0,0,0,0,0,9,14,23,65,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
0,80,141,83,0,0,0,0,0,0,0,0,0,0,0,0,23,41,51,64,64,62,72,86,99,109,131,118,113,99,104,166,161,140,510,285,155,87,56,51,49,56,62,360,109,125,161,213,287,348,293,199,0,0,0,192,162,123,106,96,83,78,62,46,50,54,44,39,36,28,19,12,0,0,0,19,5,8,22,39,42,35,90,50,0,26,54,74,94,103,102,122,128,123,419,0,0,5,0,0,0,12,16,36,109,14,12,14,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,54
0,0,90,164,155,0,0,0,0,0,0,0,0,0,0,0,24,37,43,45,49,57,67,93,93,101,107,94,88,82,97,218,119,83,428,0,0,0,6,19,36,42,48,255,49,57,77,110,203,390,379,381,0,0,0,102,193,98,89,71,55,53,37,31,31,56,37,27,24,22,11,9,0,0,0,4,0,0,13,43,81,71,92,111,61,56,62,79,97,112,111,129,125,147,505,240,123,79,0,0,0,21,41,70,218,32,30,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,20
0,0,0,0,146,39,16,0,0,0,0,0,0,0,9,18,36,36,36,48,52,62,65,72,70,75,73,70,75,87,108,151,0,47,382,0,0,0,0,9,23,25,36,192,29,19,12,0,0,189,368,740,0,0,0,0,138,93,97,75,62,58,32,11,0,24,35,21,12,10,0,0,0,0,0,0,0,0,0,0,74,120,178,246,159,110,97,87,112,123,118,146,137,156,356,314,240,226,0,0,0,0,0,0,260,48,50,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
5,0,0,0,89,30,20,0,0,0,0,0,0,0,0,0,8,23,34,42,41,47,52,56,66,56,55,60,68,72,80,79,0,74,331,0,0,0,0,10,16,24,32,144,28,14,4,0,0,0,0,731,402,59,27,0,79,79,95,82,54,49,38,21,0,0,7,7,3,0,0,0,0,0,0,0,0,0,0,12,21,0,0,125,159,128,124,102,113,119,124,142,134,162,274,287,255,371,2,0,0,0,0,0,296,48,47,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,0,7,55,22,24,6,0,0,0,0,0,0,0,0,8,28,22,20,25,29,37,40,44,35,41,49,49,51,60,69,85,139,286,0,0,0,0,5,10,19,23,92,27,14,0,0,0,0,0,311,636,45,63,54,55,61,76,87,59,56,37,33,19,2,0,0,0,0,0,0,0,0,0,0,15,6,0,3,0,0,0,63,127,152,156,139,141,135,135,165,152,159,236,279,288,552,13,0,0,0,0,0,332,56,49,28,17,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
31,13,5,0,16,13,9,3,0,0,0,0,0,0,0,0,3,10,0,3,11,15,23,24,20,20,24,34,36,52,54,64,77,81,203,2,0,0,0,0,4,7,15,43,13,3,0,0,0,0,0,0,596,0,0,17,24,32,53,94,37,33,24,8,7,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,38,90,134,161,161,153,152,154,168,169,169,219,360,505,834,17,3,6,30,0,0,389,77,61,35,26,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38
37,25,17,11,4,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,6,5,8,6,13,25,29,39,44,60,69,70,138,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,587,268,0,0,0,0,0,58,34,25,12,0,0,0,0,0,0,0,0,0,0,5,6,11,50,0,0,0,0,0,5,23,65,103,137,169,169,163,170,161,171,170,0,0,254,991,13,0,0,46,3,0,438,72,55,40,42,26,8,0,0,0,0,0,0,0,0,0,5,0,0,0,60,48
136,105,76,40,15,12,11,4,0,0,0,0,0,0,0,0,6,16,25,16,16,17,0,0,10,0,7,16,20,29,41,39,42,58,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,560,0,0,11,2,0,30,30,18,14,0,0,0,0,0,0,0,0,0,4,13,16,21,78,0,0,0,0,4,16,25,53,96,129,160,178,167,204,186,186,285,294,303,303,1145,8,12,0,112,122,239,492,77,71,56,44,27,18,6,5,2,0,0,0,0,0,0,26,12,0,0,120,105
69,0,7,2,0,29,28,6,0,0,0,0,0,0,0,12,14,0,20,30,34,47,0,0,27,4,0,2,12,18,23,22,35,69,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,542,256,149,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,12,24,27,27,105,0,0,0,0,5,18,30,47,79,122,141,183,178,209,211,201,0,0,138,237,1272,0,21,131,235,223,284,319,84,71,51,41,38,25,19,20,17,11,0,0,0,0,42,65,41,44,86,171,97
44,0,0,0,1,70,22,0,0,0,0,0,0,6,12,22,33,0,12,27,37,85,48,0,48,12,5,0,4,5,9,15,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,207,256,164,14,5,0,0,0,0,0,0,0,0,0,0,0,9,20,36,37,39,140,73,34,0,0,7,24,36,51,71,112,131,152,175,209,212,307,0,0,87,166,1376,0,16,868,694,558,431,278,84,70,60,42,43,35,36,32,29,18,5,0,0,0,86,77,69,94,134,151,90
27,0,0,0,0,90,9,0,0,0,0,0,8,15,20,41,65,45,42,40,39,74,91,40,100,21,13,1,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,141,133,160,292,0,0,0,0,0,0,0,0,0,0,0,0,5,11,20,42,51,53,111,118,106,56,42,26,34,42,61,68,96,130,153,174,198,230,438,202,118,127,148,1468,0,0,877,0,0,0,1,0,78,76,62,62,56,52,38,37,23,5,0,42,78,168,113,119,138,153,165,78
0,0,0,0,0,106,7,0,0,0,0,4,14,36,54,90,78,54,64,65,54,81,103,78,221,57,32,13,0,0,0,0,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,81,0,283,0,0,0,0,0,0,0,0,0,0,0,0,16,29,34,47,56,54,91,114,118,82,77,59,53,54,74,86,99,123,141,179,184,202,350,272,203,172,161,1550,756,840,886,0,0,0,0,5,157,91,78,73,71,68,51,49,34,35,60,115,146,172,121,139,122,129,91,0
0,0,0,199,190,181,18,0,9,8,6,15,23,0,0,50,83,82,83,86,78,99,112,106,292,0,0,0,0,0,0,1,13,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,274,113,48,9,0,0,0,0,0,0,0,0,12,30,58,51,64,77,73,102,120,142,117,108,91,77,71,81,91,96,113,131,176,187,208,301,293,257,221,212,899,817,1482,446,0,0,0,0,0,207,83,78,84,81,70,62,68,71,89,113,154,170,144,127,140,118,106,54,2
268,235,217,208,0,30,6,0,14,25,18,32,51,0,0,30,57,77,92,102,96,104,106,108,355,0,0,0,0,0,0,5,21,26,73,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,143,99,49,0,0,0,0,0,0,0,0,0,0,0,45,87,160,228,315,425,531,671,792,925,1036,1146,1236,1354,1477,1608,1764,1925,2102,2453,2692,2938,3146,3330,3481,3644,4143,4596,0,3640,3350,3273,3189,3060,2899,2725,2357,2187,2130,2060,2010,1753,1608,1495,1396,1275,1166,1040,909,801,691,563,454,361,295
25,9,0,0,0,15,6,11,29,39,34,44,88,42,0,23,48,61,78,94,95,108,110,125,425,0,0,4,0,0,0,7,21,27,117,18,12,14,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,0,82,144,91,0,0,0,0,0,0,0,0,0,0,0,0,14,40,52,76,75,70,94,93,106,92,97,84,102,107,114,163,149,117,520,281,160,87,59,39,40,41,53,369,96,112,149,224,302,353,278,195,0,0,0,201,172,114,101,99,68,56,53,42,45,58,54,49,49,29
13,9,0,0,0,3,0,0,21,52,82,67,96,105,61,50,69,84,96,104,107,123,126,151,516,242,139,88,0,0,0,18,42,68,226,30,24,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,18,0,0,84,166,157,0,0,0,0,0,0,0,0,0,0,0,20,42,55,64,61,62,79,69,87,75,81,83,104,109,110,205,108,79,447,0,0,0,7,14,32,41,53,270,53,48,58,110,202,402,361,352,0,0,0,104,207,107,109,101,75,51,47,34,31,54,42,26,28,18
0,0,0,0,0,0,0,0,0,0,79,123,183,245,151,106,93,92,110,121,122,123,114,146,368,296,209,232,0,0,0,0,0,0,259,33,24,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,148,41,16,0,0,0,0,0,0,0,9,18,35,44,47,47,47,51,64,62,82,66,73,83,80,83,86,137,0,29,392,0,0,0,0,3,21,34,45,199,39,30,10,0,0,207,393,736,0,0,0,0,138,81,97,90,76,51,33,15,0,19,31,20,14,12
0,0,0,0,0,0,0,0,0,12,21,0,0,139,142,130,119,125,122,146,149,155,142,152,281,316,222,351,2,0,0,0,0,0,294,43,43,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,89,26,18,0,0,0,0,0,0,0,0,0,9,31,31,31,36,37,54,48,63,49,64,64,53,69,73,80,0,67,361,0,0,0,0,4,21,30,36,137,24,16,3,0,0,0,0,727,412,65,37,0,83,79,84,73,67,57,37,23,0,0,5,6,2,0
0,0,0,0,0,0,15,6,0,3,0,0,0,86,120,137,128,144,131,146,151,160,145,149,221,300,280,514,11,0,0,0,0,0,336,55,42,36,16,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,8,0,3,61,26,23,6,0,0,0,0,0,0,0,0,6,30,18,22,29,34,43,35,41,32,44,39,50,72,72,85,89,141,305,0,0,0,0,2,13,20,28,88,24,13,0,0,0,0,0,297,626,30,58,49,52,63,77,73,51,42,35,36,20,3,0,0,0,0
0,0,0,0,0,0,28,0,0,0,0,0,0,51,93,125,125,139,141,156,149,184,175,167,222,385,541,801,15,5,7,28,0,0,382,67,49,45,28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,32,14,5,0,20,17,7,1,0,0,0,0,0,0,0,0,2,15,0,3,9,14,15,16,19,22,25,29,42,49,49,70,69,81,213,2,0,0,0,0,7,10,14,40,13,6,0,0,0,0,0,0,597,0,0,12,17,34,55,90,44,30,19,7,6,0,0,0,0,0
0,0,0,4,6,12,49,0,0,0,0,0,4,36,72,111,120,154,155,174,157,169,189,176,0,0,284,976,12,0,0,46,6,0,437,72,55,51,36,24,12,0,0,0,0,0,0,0,0,0,5,0,0,0,67,52,41,22,12,6,4,7,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,5,10,11,10,17,26,31,38,46,58,53,76,146,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,588,288,0,0,0,0,0,60,37,21,10,0,0,0,0,0,0,0
0,0,5,14,14,22,78,0,0,0,0,5,11,31,68,104,111,150,158,176,188,180,203,285,294,303,305,1145,9,6,0,142,150,247,488,71,68,51,48,34,22,11,8,7,0,0,0,0,0,0,22,9,0,0,120,94,130,96,76,45,20,17,10,2,0,0,0,0,0,0,0,0,5,15,24,22,22,18,0,0,9,0,6,14,22,31,35,42,43,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,561,0,0,15,6,0,28,38,18,13,0,0,0,0,0,0,0
0,0,10,27,35,28,106,0,0,0,0,9,22,35,60,89,103,138,154,176,185,180,204,0,0,146,250,1282,0,15,168,272,210,274,298,84,77,55,58,39,31,24,22,17,9,0,0,0,0,38,61,51,67,105,190,102,75,0,5,4,0,31,20,6,0,0,0,0,0,0,0,10,11,0,14,23,30,50,0,0,27,4,0,4,12,17,21,25,31,76,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,543,270,153,0,0,0,14,5,0,0,0,0,0,0,0,0
0,10,19,25,47,45,142,76,38,0,0,9,25,43,61,76,96,128,155,180,197,198,315,0,0,75,173,1379,0,15,870,660,529,422,268,103,76,64,63,45,37,35,28,15,11,2,0,0,0,79,65,83,99,111,133,69,41,0,0,0,1,64,16,0,0,0,0,0,0,3,12,28,38,0,14,31,33,82,47,0,47,12,4,0,3,6,9,15,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,209,258,164,12,3,0,0,0,0,0,0,0,0,0,0
5,17,21,25,47,63,115,101,103,55,38,37,41,52,69,83,101,119,147,172,199,216,425,232,121,103,148,1466,0,0,879,0,0,0,2,0,74,82,73,62,53,47,35,28,22,9,0,43,78,143,108,123,129,137,170,79,31,0,0,0,0,81,11,0,0,0,0,0,8,14,18,33,67,37,38,51,50,69,100,60,108,18,10,0,0,0,0,2,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,129,157,291,0,0,0,0,0,0,0,0,0,0,0,0
10,27,35,38,47,57,113,124,134,112,79,67,60,68,78,86,98,121,150,161,178,213,308,272,217,169,164,1566,796,849,888,0,0,0,0,2,126,89,74,71,61,53,48,44,44,41,49,111,122,151,131,139,130,115,98,0,0,0,0,0,0,102,12,0,0,0,0,7,16,25,47,78,84,62,55,60,65,72,97,82,235,57,33,13,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,81,0,282,0,0,0,0,0,0,0,0,0,0,0,0
34,63,59,52,65,59,91,101,116,127,125,105,91,95,96,109,119,121,146,148,190,220,287,277,266,246,203,903,869,1515,458,0,0,0,0,0,195,111,85,81,71,72,70,70,73,71,103,143,155,154,133,134,119,105,71,6,0,0,0,200,191,182,19,0,9,5,9,15,31,0,0,42,74,72,74,72,80,77,99,97,290,0,0,0,0,0,0,5,12,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,273,111,39,9,0,0,0,0,0,0,0,0,14
0,39,95,160,234,312,417,539,654,777,907,1036,1148,1263,1363,1486,1614,1782,1973,2113,2459,2718,2964,3150,3309,3480,3610,4091,4563,0,3655,3352,3274,3180,3078,2897,2706,2339,2178,2120,2054,2003,1743,1616,1509,1403,1299,1190,1071,940,816,713,590,469,374,294,266,236,218,209,0,34,8,0,16,18,22,26,59,0,0,26,64,76,85,81,94,88,98,112,367,0,0,0,0,0,0,7,17,14,69,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,144,116,44,0,0,0,0,0,0,0,0,0,0
0,0,19,43,52,62,68,93,93,100,95,99,95,95,100,115,115,175,162,130,516,283,154,81,54,47,45,46,57,358,79,110,151,193,307,373,304,197,0,0,0,199,171,109,110,97,74,66,49,51,47,64,61,48,44,26,23,6,0,0,0,18,5,7,28,35,42,36,91,48,0,17,51,78,97,95,103,104,110,115,441,0,0,5,0,0,0,7,26,30,107,16,12,20,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,0,73,148,83,0,0,0,0,0,0,0,0,0,0
0,0,17,35,47,58,73,80,73,71,72,73,79,82,88,90,99,212,113,82,434,0,0,0,6,16,21,42,47,264,52,54,69,101,193,398,374,359,0,0,0,94,196,88,103,87,62,57,43,29,22,46,36,29,27,20,19,9,0,0,0,4,0,0,17,45,85,67,96,109,54,36,57,76,95,110,110,115,128,135,520,274,145,88,0,0,0,18,45,75,224,36,32,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,22,0,0,91,165,156,0,0,0,0,0,0,0,0,0
9,18,30,44,63,58,57,57,65,63,65,66,74,76,79,76,90,147,0,45,379,0,0,0,0,7,20,47,42,194,34,25,9,0,0,196,390,740,0,0,0,0,139,82,91,88,66,54,41,15,0,21,33,20,14,5,0,0,0,0,0,0,0,0,0,0,79,120,182,255,161,104,86,91,105,123,132,129,123,143,340,319,254,242,0,0,0,0,0,0,250,39,35,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,147,42,12,0,0,0,0,0,0,0
0,0,6,36,38,29,43,50,54,44,45,49,61,58,55,64,75,88,0,70,335,0,0,0,0,6,16,33,24,136,33,19,5,0,0,0,0,731,379,69,34,0,76,76,86,86,64,44,46,26,0,0,8,6,6,0,0,0,0,0,0,0,0,0,0,12,21,0,0,142,161,150,121,107,113,116,135,152,149,151,253,284,265,400,8,0,0,0,0,0,296,63,50,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,87,34,18,0,0,0,0,0,0,0
0,0,9,33,18,20,23,22,24,27,34,40,47,47,52,58,66,86,77,125,292,0,0,0,0,7,15,26,21,85,25,13,0,0,0,0,0,334,626,38,63,54,55,56,69,79,58,38,33,38,17,5,0,0,0,0,0,0,0,0,0,0,15,6,0,3,0,0,0,75,118,150,149,135,137,126,137,151,151,166,213,256,262,550,10,0,0,0,0,0,344,62,46,30,21,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,7,0,3,56,23,26,7,0,0,0,0,0,0
0,0,2,12,0,2,4,8,14,20,19,26,27,34,36,48,70,64,62,72,219,4,0,0,0,0,2,6,10,40,14,4,0,0,0,0,0,0,596,0,0,14,18,25,42,84,43,37,21,10,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,43,87,131,166,161,149,144,155,167,160,175,203,352,500,818,16,4,7,29,0,0,389,62,49,37,27,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,28,15,10,0,22,10,8,3,0,0,0,0,0,0
0,0,0,4,0,0,2,4,4,6,6,12,14,25,26,45,48,39,60,66,155,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,587,278,0,0,0,0,0,53,28,21,11,0,0,0,0,0,0,0,0,0,0,4,8,12,47,0,0,0,0,0,4,35,69,91,134,172,157,151,162,172,174,198,0,0,260,968,15,0,0,47,5,0,432,65,53,47,34,23,4,0,0,0,0,0,0,0,0,0,4,0,0,0,57,44,38,29,22,11,9,5,3,0,0,0,0,0,0,0
0,0,6,13,22,18,15,18,0,0,5,0,3,14,22,35,24,32,45,67,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,560,0,0,16,7,0,26,32,18,14,0,0,0,0,0,0,0,0,0,5,15,24,31,74,0,0,0,0,5,12,30,64,86,118,159,164,153,179,183,180,298,307,316,302,1162,11,12,0,128,135,255,488,84,71,56,43,34,17,13,8,4,0,0,0,0,0,0,25,12,0,0,117,98,141,104,75,37,13,10,12,3,0,0,0,0,0,0
0,10,16,0,18,36,32,48,0,0,23,5,0,5,13,14,18,33,39,82,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,542,276,151,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,9,17,28,45,107,0,0,0,0,6,17,31,64,81,114,144,172,158,193,199,218,0,0,164,211,1271,0,21,160,261,216,266,281,83,64,53,46,30,25,23,13,13,6,0,0,0,0,27,56,40,54,93,182,100,81,0,8,4,0,34,26,4,0,0,0,0,0,0
9,18,39,0,9,34,38,76,40,0,41,10,1,0,3,7,12,19,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,210,256,171,14,5,0,0,0,0,0,0,0,0,0,0,0,9,23,27,31,55,147,84,45,0,0,14,21,37,60,81,112,142,168,163,185,189,328,0,0,99,176,1365,0,17,860,656,524,414,274,97,68,67,52,55,50,30,30,21,13,8,0,0,0,84,83,77,91,124,135,74,46,0,0,0,2,67,13,0,0,0,0,0,0,5
24,28,62,41,36,56,60,79,87,48,90,18,11,4,0,0,0,5,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,136,126,148,287,0,0,0,0,0,0,0,0,0,0,0,0,4,9,23,35,38,63,115,108,110,55,40,44,36,42,57,80,110,138,168,177,193,198,443,207,114,112,167,1462,0,0,869,0,0,0,1,0,81,76,55,63,53,38,45,28,24,11,0,48,79,156,106,109,129,157,168,89,34,0,0,0,0,87,9,0,0,0,0,0,8,17
62,94,82,63,39,54,66,80,97,73,215,61,37,16,0,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,81,0,278,0,0,0,0,0,0,0,0,0,0,0,0,15,24,35,45,47,60,100,119,127,93,64,68,62,66,64,77,102,115,150,149,177,201,347,283,210,161,180,1569,824,884,878,0,0,0,0,4,143,93,81,88,68,47,54,43,43,46,76,132,129,152,122,137,149,140,94,0,0,0,0,0,0,102,7,0,0,0,0,5,19,35
0,51,87,95,85,70,92,94,114,100,276,0,0,0,0,0,0,2,7,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,269,121,52,9,0,0,0,0,0,0,0,0,13,33,56,54,59,53,69,85,117,133,126,92,83,68,86,76,75,103,98,151,167,173,200,276,295,279,209,205,868,825,1563,457,0,0,0,0,0,211,112,76,81,69,65,81,80,79,86,128,134,141,150,139,142,130,103,56,3,0,0,0,202,193,184,20,0,9,7,9,15,23,0
0,23,64,88,108,92,95,95,118,114,345,0,0,0,0,0,0,8,18,27,68,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,130,96,47,0,0,0,0,0,0,0,0,0,0,0,37,89,164,234,337,420,529,660,802,916,1033,1132,1255,1367,1474,1609,1769,1944,2109,2462,2716,2942,3131,3326,3471,3609,4090,4527,0,3656,3362,3294,3206,3102,2940,2735,2342,2188,2144,2074,2020,1765,1610,1494,1395,1297,1170,1056,924,799,686,571,454,363,310,270,240,220,211,0,35,11,0,14,19,20,30,49,0
0,16,46,76,99,104,119,113,135,132,427,0,0,5,0,0,0,8,21,38,120,18,11,16,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,0,76,141,81,0,0,0,0,0,0,0,0,0,0,0,0,15,40,58,68,58,78,85,99,86,95,110,108,103,120,129,189,149,107,513,268,146,76,49,48,42,51,50,339,83,112,157,200,286,378,334,190,0,0,0,198,179,117,100,87,72,70,67,64,59,67,60,51,27,28,19,9,0,0,0,16,6,6,26,35,37,46,87,49
61,47,52,77,99,106,118,126,140,149,523,251,121,90,0,0,0,16,34,66,222,27,29,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,19,0,0,89,161,152,0,0,0,0,0,0,0,0,0,0,0,20,48,55,60,57,73,73,92,80,96,95,93,105,113,104,200,101,89,455,0,0,0,6,17,19,33,37,262,38,38,57,98,178,368,383,362,0,0,0,95,204,118,98,89,60,46,42,42,28,52,35,35,23,18,13,9,0,0,0,3,0,0,16,44,75,67,90,103
162,110,88,87,111,119,116,137,136,154,353,331,206,211,0,0,0,0,0,0,253,45,39,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,143,37,13,0,0,0,0,0,0,0,9,18,37,45,44,47,47,63,63,69,56,72,65,80,84,80,76,132,0,36,388,0,0,0,0,6,18,44,47,203,30,22,9,0,0,185,378,731,0,0,0,0,130,114,90,84,68,47,37,17,0,22,31,23,16,8,0,0,0,0,0,0,0,0,0,0,73,115,178,238
149,141,131,105,118,139,133,144,143,160,266,318,277,377,4,0,0,0,0,0,295,53,38,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,88,27,15,0,0,0,0,0,0,0,0,0,6,27,28,33,34,43,47,45,42,51,47,61,57,57,67,79,0,80,354,0,0,0,0,11,21,37,31,139,23,19,3,0,0,0,0,722,376,62,28,0,60,86,88,81,65,40,33,23,0,0,8,8,6,0,0,0,0,0,0,0,0,0,0,12,21,0,0,118
114,135,149,141,121,137,150,159,163,170,232,276,290,561,11,0,0,0,0,0,334,53,48,36,18,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,9,0,3,58,27,21,5,0,0,0,0,0,0,0,0,6,32,19,24,23,32,31,29,41,43,40,50,54,57,65,77,93,142,292,0,0,0,0,6,9,21,25,88,18,13,0,0,0,0,0,328,624,39,58,49,43,62,75,83,61,49,39,39,21,6,0,0,0,0,0,0,0,0,0,0,15,6,0,3,0,0,0,67
79,124,150,168,143,146,153,168,174,180,223,363,508,834,13,4,8,29,0,0,374,52,58,43,26,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,25,11,5,0,17,14,10,1,0,0,0,0,0,0,0,0,5,14,0,3,8,15,17,22,20,15,23,36,41,45,63,80,84,86,212,7,0,0,0,0,3,7,10,39,12,5,0,0,0,0,0,0,592,0,0,13,16,31,48,90,37,32,20,6,3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,37
