0,0,0,99,31,12,6,0,0,0,0,19,30,39,44,66,57,53,53,179,36,23,6,0,0,0,0,1516,110,58,15,0,0,0,5,24,34,47,128,36,27,16,13,0,0,9,19,22,25,29,42,44,42,45,59,0,0,0,7,53,144,298,1531,2179,2559,2737,2860,2951,3020,3082,3124,3181,3227,0,196,157,111,70,21,0,0,0,0,44,140,310,632,1083,1501,1868,2131,0,233,116,36,0,0,0,0,108,51,55,55,60,57,54,58,51,54,33,22,5
0,0,0,70,21,8,10,0,0,0,6,50,114,187,1869,1924,1962,2001,2041,1253,38,24,6,0,0,0,0,1581,89,50,17,0,0,0,0,15,35,57,199,51,49,41,35,12,0,0,16,18,18,15,11,10,18,28,27,0,0,0,0,39,129,241,2434,1242,640,313,187,113,73,42,26,27,19,30,11,10,13,20,10,0,0,0,0,10,18,17,23,17,24,28,35,34,23,9,10,0,0,0,4,246,230,434,805,1532,2992,2949,2904,2854,185,113,56,20
0,0,0,38,5,0,11,0,0,0,5,28,41,71,1644,0,0,0,1007,1782,44,23,7,0,0,0,0,1638,74,57,26,4,0,0,0,17,38,57,391,137,95,52,18,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,68,211,346,2298,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,752,924,1598,2712,2284,1505,0,0,2619,61,46,21,10
0,0,5,21,0,5,34,0,0,0,5,23,41,83,1591,0,0,0,525,2356,47,28,12,0,0,0,0,1682,69,47,8,0,0,0,6,31,45,63,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,341,436,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,1224,1527,1361,0,0,0,0,2566,59,39,16,8
0,0,0,5,8,20,79,4,0,0,0,21,54,96,1539,4,0,0,0,0,264,127,57,17,0,0,0,1734,72,38,8,0,0,0,0,22,42,57,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,472,512,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1174,1089,659,0,0,0,0,2521,66,47,15,0
0,0,0,6,13,21,105,0,0,0,0,23,59,105,1465,0,0,0,9,11473,166,87,30,5,0,0,0,1783,54,28,5,0,0,0,0,14,40,60,532,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,0,0,3,0,0,567,650,544,1586,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,6,8,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2462,970,729,336,5,0,0,0,2464,52,34,13,0
0,0,0,19,26,30,146,0,0,0,5,37,78,137,1393,0,0,0,4,11367,211,116,31,0,0,0,4,1841,56,34,14,0,0,0,0,25,38,58,571,0,0,0,0,7,35,73,118,157,208,244,297,344,409,481,548,655,797,926,1054,1153,684,415,1299,445,405,370,319,262,222,180,130,91,65,46,14,0,14,11,10,12,12,17,22,27,17,16,25,0,0,0,0,5,12,83,101,207,394,751,1469,2871,746,484,183,10,0,0,3,2426,60,40,16,0
0,0,0,14,35,42,183,0,0,0,0,43,101,193,1308,0,0,0,0,11242,277,165,55,0,0,0,0,1884,51,32,21,4,0,0,1,30,54,72,625,0,0,0,0,14,34,44,44,54,54,39,52,55,71,75,102,159,221,239,216,183,154,131,611,57,53,63,60,42,45,35,34,25,9,3,0,6,20,23,25,34,34,35,47,50,44,41,69,0,0,0,5,15,23,268,298,510,803,1181,1571,1691,513,279,98,4,0,0,0,2371,63,38,23,0
0,0,0,10,31,42,213,0,0,0,0,65,142,213,1186,5,0,0,0,11090,404,226,77,0,0,0,0,1926,50,44,35,7,0,0,0,16,46,59,678,7,0,0,0,10,18,21,24,34,31,31,42,46,54,72,108,203,288,241,167,144,107,106,513,30,29,36,44,41,33,23,18,20,3,0,3,14,33,39,36,45,54,57,56,63,64,65,132,4,0,0,9,35,41,583,562,821,1029,1213,1280,1031,341,178,74,4,0,0,0,2315,55,34,14,0
0,0,0,11,31,50,269,0,0,0,0,108,195,264,1074,0,0,0,0,10868,573,385,149,0,0,0,5,1983,62,48,24,0,0,0,0,15,49,63,737,9,0,0,0,10,10,8,18,17,19,17,30,40,56,88,132,258,331,162,92,73,53,64,421,14,7,12,14,27,32,15,5,5,0,7,35,54,94,132,172,212,269,317,357,400,239,141,214,0,0,0,0,23,46,1558,1861,3137,2711,2211,1570,896,358,160,41,0,0,0,0,2282,62,39,15,0
0,0,0,19,34,49,309,0,0,0,0,206,304,346,916,0,0,0,0,10559,738,569,273,0,0,0,8,2039,63,43,18,0,0,0,6,30,50,67,796,5,0,0,0,0,0,0,0,0,0,0,8,28,47,75,150,369,195,0,0,18,37,51,364,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,0,0,203,257,216,347,0,0,0,0,12,37,2882,2522,1579,0,8,0,0,0,8,0,0,0,0,0,2222,59,40,22,0
0,0,5,33,44,50,346,0,0,0,170,366,352,343,714,0,0,0,0,10173,968,876,510,0,0,0,9,2107,59,39,14,0,0,0,0,20,47,59,856,5,0,0,0,0,0,0,0,0,0,0,5,31,55,87,224,278,0,0,0,18,36,53,305,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,186,211,461,0,0,0,0,24,41,3571,1240,0,0,0,0,0,0,0,0,0,0,0,0,2179,64,39,15,0
0,0,0,18,48,63,411,9,0,0,307,377,365,320,525,0,0,0,0,9647,1018,1200,969,0,0,0,0,2153,51,38,12,0,0,0,0,14,48,68,906,0,0,0,0,0,0,0,0,0,0,0,0,42,72,98,314,150,0,0,0,18,32,45,251,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,118,179,553,278,0,0,0,18,37,3905,601,0,0,0,0,0,0,0,0,0,0,0,0,2132,63,39,18,0
0,0,0,23,48,65,459,0,0,396,623,446,311,229,362,12,0,0,0,9126,857,1381,1963,1296,0,0,0,2186,45,45,25,5,0,0,0,12,38,59,952,0,0,0,0,0,0,0,0,0,0,0,0,61,87,93,244,0,0,0,0,19,29,42,207,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,44,96,163,372,475,231,119,0,12,30,4110,321,0,0,0,0,0,0,0,0,0,0,0,0,2087,71,39,23,0
0,0,0,24,84,154,666,702,749,783,425,256,181,141,218,6,0,0,0,8676,384,713,1328,2580,2536,2486,2437,2398,157,90,23,0,0,0,0,18,39,59,1002,525,268,152,73,53,7,10,10,10,25,45,74,110,87,75,183,0,0,0,0,8,29,53,168,0,0,0,0,20,30,15,14,23,36,26,21,16,20,4,0,0,0,0,0,24,64,128,264,390,333,301,157,90,70,4249,162,3,0,0,0,23,78,159,280,431,641,842,991,2036,87,49,18,0
0,0,0,10,24,30,45,43,52,44,60,67,64,61,125,0,0,0,0,8469,68,56,54,50,62,56,47,51,43,31,9,0,0,0,0,16,33,48,518,539,405,309,195,178,28,25,15,0,0,11,25,34,35,37,128,0,0,0,0,6,27,45,120,5,0,0,0,15,75,37,38,48,46,37,29,27,22,11,6,0,0,0,0,20,47,100,184,283,315,290,241,171,138,4392,93,9,0,0,0,21,75,126,193,289,349,339,298,976,82,60,37,13
0,0,0,7,21,31,43,34,39,32,40,39,39,43,75,0,0,0,0,8409,60,47,38,31,38,41,29,34,33,26,9,0,0,0,0,18,38,54,286,443,406,373,302,363,45,34,18,11,0,0,11,20,32,47,102,0,0,0,0,9,29,41,72,4,0,0,0,14,127,54,54,56,55,51,42,43,37,23,9,0,0,0,0,15,36,83,152,233,295,289,276,239,197,4536,56,8,0,0,0,28,88,148,244,348,382,348,289,757,64,49,26,11
0,0,0,10,23,19,25,17,18,12,20,27,18,19,34,0,0,0,0,8363,65,47,25,9,14,27,15,20,15,21,5,0,0,0,8,32,63,107,250,509,743,942,1113,1529,60,48,39,31,14,0,5,19,28,31,55,0,0,0,0,15,23,35,30,0,0,0,0,19,764,1195,2303,2260,2217,2169,1639,1119,146,77,25,0,0,0,9,58,132,222,2241,2388,2562,2733,2874,3016,3143,7751,42,10,0,0,0,53,128,199,316,468,390,274,181,560,67,51,28,9
0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8297,53,36,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1588,76,68,65,35,9,0,5,15,17,18,26,0,0,0,0,0,5,8,0,0,0,0,0,14,1407,1199,1155,0,0,477,952,1877,52,40,17,0,0,0,13,32,47,67,1921,0,0,0,0,0,0,0,0,0,0,0,0,102,179,246,423,589,295,171,103,419,56,45,31,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8259,57,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,73,61,36,0,0,0,0,5,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,13,1895,866,559,0,0,0,0,1838,61,37,22,0,0,0,11,29,43,75,1873,10,0,0,0,0,0,0,0,0,0,0,64,200,248,282,649,360,0,0,0,307,56,37,30,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,55,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1694,65,45,24,0,0,0,0,8,16,21,32,0,0,0,0,0,0,0,0,0,0,0,0,12,2210,577,290,0,0,0,0,1789,73,43,18,0,0,0,11,30,45,67,1805,10,0,0,0,0,0,0,0,0,0,0,118,231,265,254,497,0,0,0,0,260,55,39,19,6
0,0,0,0,0,0,0,0,0,0,0,5,4,4,8,0,0,0,0,8152,67,48,16,0,0,0,0,0,0,0,7,10,12,11,9,5,5,6,4,0,0,7,15,1760,75,50,24,0,0,0,0,10,15,28,58,0,0,0,0,0,0,0,0,0,0,4,0,6,2406,367,137,0,0,0,0,1739,68,46,34,7,0,0,11,26,36,58,1759,8,0,0,0,0,0,0,5,6,12,0,261,322,283,233,367,0,0,0,0,218,52,47,26,8
0,0,0,10,12,10,19,14,22,16,14,21,26,29,36,0,0,0,0,8101,57,46,26,0,0,0,0,20,14,12,14,21,25,31,35,33,35,25,30,23,13,19,23,1824,69,47,26,0,0,0,0,11,19,32,92,52,33,32,20,17,23,17,25,16,17,24,18,17,2554,254,82,5,0,0,0,1693,68,37,22,0,0,0,7,19,37,65,1707,7,0,0,0,26,58,100,200,288,391,473,528,330,221,164,223,0,0,0,7,171,49,45,29,8
0,0,0,8,17,27,34,32,36,38,46,47,44,45,75,0,0,0,11,8057,60,38,18,0,0,0,0,16,27,37,39,33,40,49,54,58,62,59,56,63,54,50,51,1907,65,46,16,0,0,0,0,14,32,40,76,68,56,56,45,40,41,40,50,46,49,42,41,41,2673,174,61,11,0,0,0,1644,62,38,19,0,0,0,7,21,44,72,1651,8,0,0,0,19,34,50,126,141,137,121,101,106,99,91,129,0,0,0,0,106,35,33,25,9
0,0,0,17,20,35,44,57,60,49,54,65,71,64,137,0,0,0,8,7990,69,42,28,4,0,0,0,14,28,41,57,44,48,55,57,77,75,80,81,88,86,73,74,1997,56,41,21,0,0,0,0,16,32,43,71,88,72,75,66,65,64,60,67,72,74,68,65,65,2796,119,33,0,0,0,0,1593,69,50,30,8,0,0,2,18,49,66,1586,5,0,0,0,18,34,56,170,159,114,88,82,73,58,49,69,0,0,0,0,68,22,21,18,9
0,0,6,94,262,431,1560,1602,1649,1688,857,448,267,155,226,0,0,0,0,7932,65,41,21,0,0,0,0,20,69,142,533,943,983,1024,1062,1121,1181,1226,1272,1335,1397,1445,763,2423,58,44,19,0,0,0,5,29,72,111,157,235,286,354,400,454,497,539,584,639,712,762,806,422,3061,80,26,0,0,0,0,1540,62,43,21,10,0,0,0,21,48,59,1535,0,0,0,0,6,29,47,245,123,61,45,37,37,24,19,22,0,0,0,0,38,8,3,1,0
0,0,0,110,234,287,1090,0,0,866,1329,886,591,371,435,0,0,0,0,7888,50,32,21,0,0,0,0,10,35,55,692,363,0,0,0,0,5,0,0,0,0,735,1135,3045,63,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,422,432,3326,54,19,0,0,0,4,1495,62,42,18,6,0,0,0,18,41,53,1484,0,0,0,0,11,31,54,211,0,0,0,5,9,0,0,0,0,0,0,0,8,0,0,0,0
0,0,0,188,310,394,917,0,0,0,687,1156,910,676,803,0,0,0,5,7854,57,32,23,0,0,0,0,17,34,58,653,0,0,0,0,0,0,0,0,0,0,0,569,3368,55,38,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,458,3609,43,15,0,0,0,0,1437,63,42,20,0,0,0,0,22,36,44,1444,0,0,0,0,10,39,69,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,392,473,462,691,0,0,0,0,572,728,708,1148,588,0,0,0,7794,66,44,28,4,0,0,0,18,41,59,608,0,0,0,0,0,0,0,0,0,0,0,295,3556,66,45,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,3774,44,22,0,0,0,0,1382,51,36,12,0,0,0,0,12,31,56,1412,0,0,0,0,14,41,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,478,763,525,371,457,0,0,0,0,300,499,630,861,1033,544,0,0,7734,53,40,15,0,0,0,0,16,48,56,557,0,0,0,0,0,7,0,0,0,0,0,169,3700,63,42,31,7,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,113,3871,43,14,0,0,0,0,1345,52,42,12,0,0,0,0,19,38,60,1350,0,0,0,0,21,40,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0
895,925,960,523,296,203,267,0,0,0,0,177,474,864,1335,1870,2473,2519,2568,7693,56,34,14,0,0,0,0,22,37,47,506,8,0,0,0,20,72,108,0,12,0,0,90,3839,52,44,37,22,19,27,16,23,12,9,8,13,17,17,25,17,13,15,4,0,0,0,3,67,3941,36,6,0,0,0,0,1302,53,42,20,0,0,0,0,19,31,47,1307,0,0,0,0,10,35,45,53,58,109,155,200,228,306,347,390,443,481,537,589,636,700,756,810,851
48,44,56,66,72,73,129,0,0,0,0,11,35,42,36,48,60,59,55,5071,60,30,13,0,0,0,0,14,35,60,449,2,0,0,0,11,40,56,11900,12,0,0,0,3897,68,67,53,39,39,38,35,42,37,28,31,37,36,35,42,35,30,30,25,6,0,0,9,50,4003,34,6,0,0,0,0,1259,59,39,23,0,0,0,0,22,29,49,1263,0,0,0,0,21,32,41,49,54,59,47,59,53,78,55,54,57,55,72,66,65,71,59,50,49
27,30,34,49,53,49,77,0,0,0,0,19,28,29,32,46,40,47,41,5006,72,50,23,4,0,0,0,13,37,47,395,0,0,0,0,11,40,50,11840,13,0,0,0,3946,73,76,49,48,59,56,63,57,49,50,55,60,50,60,54,47,43,33,17,0,0,0,6,35,4055,27,8,0,0,0,0,1213,67,42,13,0,0,0,0,25,31,52,1221,0,0,0,0,11,24,37,33,31,25,29,40,38,46,33,36,38,51,54,44,41,39,27,23,26
10,19,23,36,19,14,27,0,0,0,0,20,11,15,17,33,24,33,18,4924,52,43,11,0,0,0,9,27,47,50,356,0,0,0,0,21,46,61,11790,11,0,0,0,4079,207,353,645,610,565,512,452,398,359,307,258,216,168,123,69,59,56,41,26,0,0,0,13,29,4107,30,15,0,0,0,0,1160,68,46,16,0,0,0,0,17,25,52,1180,9,0,0,0,10,19,15,11,10,11,18,33,23,17,17,23,21,40,21,17,22,15,6,8,10
0,0,4,7,0,0,6,0,0,0,0,0,0,0,6,11,0,0,0,4869,56,42,8,0,0,0,5,11,36,47,309,7,0,0,8,35,44,56,11727,4,0,0,0,4251,319,389,345,0,0,4,0,0,4,0,0,0,0,0,0,66,61,35,16,0,0,0,13,28,4159,48,26,6,0,0,0,1113,55,42,20,0,0,0,0,15,21,60,1116,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,67,47,8,0,0,0,0,8,42,49,246,0,0,0,0,16,25,46,11683,0,0,0,0,4422,294,267,166,0,0,0,0,0,0,0,0,0,0,0,0,112,55,35,13,0,0,0,11,34,4222,51,20,6,0,0,0,1082,56,38,19,0,0,0,0,11,26,63,1060,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,77,57,20,0,0,0,0,7,34,37,198,0,0,0,0,12,24,47,11639,0,0,0,6,4582,251,205,98,0,0,0,0,0,0,0,0,0,0,0,0,160,45,33,9,0,0,0,11,35,4284,44,19,5,0,0,0,1042,62,41,26,0,0,0,0,14,36,58,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,8,0,0,4,6,7,0,0,0,0,0,0,0,0,0,4712,95,66,38,7,0,0,0,6,29,37,161,8,0,0,0,9,26,47,11603,0,6,0,0,4703,212,138,66,10,0,0,7,0,0,0,0,0,0,0,0,201,50,33,8,0,0,0,10,41,4345,43,28,5,0,0,0,996,81,38,14,0,0,0,0,15,32,49,971,0,9,6,3,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,13,18,27,20,22,21,22,33,22,28,17,15,22,0,0,0,0,4644,106,62,30,6,0,0,0,5,25,27,108,4,0,0,0,6,29,46,11565,11344,11293,11223,11135,11052,6231,5967,5710,5358,4961,4472,3940,3467,3215,3088,2856,2632,2276,1815,1270,769,163,86,27,0,0,0,0,28,4395,41,21,0,0,0,0,935,86,47,17,0,0,0,0,9,37,57,934,741,698,635,582,541,490,447,387,334,291,248,208,163,116,81,35,7,0,0,0,9,8,18,12,22
41,36,37,49,55,48,43,48,46,50,45,47,42,47,60,0,0,0,0,4562,120,68,24,0,0,0,0,10,18,18,73,0,0,0,0,6,34,42,172,73,84,118,146,193,276,375,553,730,926,1051,968,500,231,373,460,647,865,1039,976,694,74,43,18,0,0,0,0,26,4449,44,17,0,0,0,0,886,120,69,19,0,0,0,0,13,35,43,136,56,54,59,50,52,59,58,66,57,53,47,51,58,43,39,24,10,0,0,1,15,21,23,25,36
49,49,46,49,66,71,54,58,67,64,72,62,57,64,116,7,0,0,8,4494,158,93,34,0,0,0,0,0,0,14,41,0,0,0,0,5,22,27,94,37,43,56,67,94,131,193,336,510,759,1036,1304,717,139,204,289,442,673,1020,1327,1314,85,56,28,4,0,0,4,34,4513,43,23,8,0,0,0,805,113,89,40,10,0,0,0,19,26,25,71,35,35,35,40,34,37,30,34,36,38,35,32,38,34,37,12,5,0,0,7,20,43,40,41,47
116,156,194,228,287,347,401,439,491,532,324,204,141,107,206,10,0,0,4,4383,192,129,52,0,0,0,0,15,0,0,13,0,0,0,0,5,16,32,43,24,16,26,19,37,47,70,144,252,474,873,1816,1247,64,73,102,181,351,681,1312,2571,88,55,21,0,0,0,0,19,4568,42,21,7,0,0,0,737,120,81,41,9,0,0,0,10,11,11,28,18,11,8,10,11,16,18,23,27,31,19,18,22,12,28,11,0,0,0,11,20,41,50,57,64
0,0,0,0,0,0,0,0,0,265,438,321,239,195,323,0,0,0,0,4275,263,174,89,0,0,0,23,37,10,0,0,0,0,0,0,0,5,9,0,0,0,0,0,3,0,0,0,0,0,0,1187,2392,52,31,11,0,0,0,0,2512,111,60,22,0,0,0,0,12,4617,42,25,12,0,0,0,668,156,93,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,12,34,49,56,76,0
0,0,0,0,0,0,0,0,0,0,235,294,254,233,458,0,0,0,0,4108,354,267,144,0,0,0,55,44,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,61,36,9,0,0,0,0,2440,130,65,33,0,0,0,0,30,0,123,71,20,0,0,0,579,177,123,65,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,52,63,118,0
0,0,0,0,0,0,0,0,0,0,122,223,245,237,616,0,0,0,817,3914,396,379,249,0,0,0,97,50,28,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,2296,58,44,16,0,0,0,0,2369,160,74,34,0,0,0,0,20,229,29,24,4,0,0,5,485,212,177,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,47,65,179,0
0,0,0,0,0,5,0,0,6,9,80,168,231,227,753,0,0,0,1559,2875,418,517,485,0,0,76,140,47,34,19,13,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,629,1075,1387,1534,52,40,25,4,0,0,11,2287,234,111,53,0,0,0,0,13,187,32,24,0,0,0,0,349,221,252,216,0,0,0,0,0,0,0,0,9,8,6,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,4,0,26,45,62,225,0
1111,1161,1218,1264,1312,1375,1419,1475,1526,1584,1671,1792,1966,2121,2922,2968,3014,3051,3098,1884,307,536,985,940,897,851,717,587,518,454,394,334,276,234,174,138,102,59,15,0,0,0,0,80,247,451,704,997,1275,877,617,804,49,38,16,0,0,0,5,2132,317,162,64,0,0,0,0,10,141,27,20,0,0,0,0,214,160,233,412,375,335,305,283,258,238,218,186,164,130,99,68,47,25,11,23,47,83,108,142,194,230,291,342,377,434,490,535,604,676,750,1028,1066
64,67,77,59,60,61,57,61,62,67,68,54,64,52,51,61,57,59,63,163,52,43,46,55,54,57,64,57,44,56,62,61,55,62,54,48,48,41,29,8,0,0,0,139,276,402,466,543,519,437,336,439,34,27,11,0,0,0,11,1957,463,287,126,0,0,0,0,18,105,31,21,4,0,0,0,122,60,53,43,46,32,16,15,8,8,10,12,7,9,12,9,11,4,0,6,14,26,26,36,48,63,69,61,44,57,56,60,57,58,54,53,55
40,39,34,33,49,46,42,44,50,45,46,34,41,30,33,39,29,26,27,87,42,41,28,36,34,39,42,47,32,33,34,39,38,33,36,36,33,26,13,3,0,0,98,283,409,469,474,597,488,337,237,227,32,24,13,0,0,0,11,1685,570,457,232,0,0,0,0,4,51,23,10,0,0,0,0,67,38,45,27,30,24,4,0,9,9,11,7,11,15,11,8,7,3,0,0,9,14,19,23,35,45,37,33,33,43,46,41,41,39,36,33,40
18,19,16,25,35,20,19,26,40,26,18,8,10,9,22,20,10,12,13,34,13,20,19,26,20,29,20,19,14,19,12,16,25,14,17,21,10,9,7,0,0,0,176,370,499,490,480,703,352,171,103,58,15,17,10,0,0,0,5,1382,653,655,444,0,0,0,0,0,22,6,0,0,0,0,0,33,13,28,17,13,19,0,0,58,40,47,49,82,58,34,18,21,14,9,0,0,6,13,22,22,25,12,10,12,14,25,14,19,13,13,10,22
0,0,4,11,9,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,358,559,575,481,411,454,0,0,0,0,0,0,0,0,0,0,0,1023,655,817,901,437,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,103,57,55,54,49,0,0,0,36,28,20,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,715,561,403,286,257,0,0,0,0,0,0,0,0,0,0,0,672,479,690,922,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,71,53,54,29,0,0,0,80,41,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,156,192,219,242,270,309,331,362,393,420,455,484,515,545,572,604,634,664,695,728,754,792,819,844,875,901,936,969,997,1018,1054,1079,1113,1144,1171,1202,1232,1263,1297,1326,1356,1391,734,378,207,125,107,0,0,0,14,47,79,102,137,165,192,223,434,249,426,877,1716,1682,1647,1620,1596,1572,1539,1504,1472,1436,1417,1391,1360,1324,1298,1267,1234,1204,1172,1139,1114,920,851,798,729,679,645,618,589,464,416,369,325,297,272,238,214,188,162,131,93,67,39,13,2,22,40,69,95
32,27,35,26,24,32,36,27,35,33,29,31,28,32,29,32,36,35,31,33,33,26,27,21,21,31,31,35,36,29,27,33,30,33,32,31,33,31,33,32,29,26,31,24,29,27,43,25,0,0,6,21,29,25,22,29,20,24,27,61,28,23,29,30,32,26,26,21,27,34,32,41,31,26,26,35,28,26,32,37,36,38,31,32,32,30,27,29,32,31,32,33,32,36,39,37,29,33,29,24,25,29,35,28,26,22,12,4,14,11,23,28
9,9,10,5,8,13,12,10,10,10,11,14,15,13,10,12,9,8,7,11,9,8,12,15,13,16,11,10,10,4,8,12,15,12,14,11,11,12,13,11,11,10,14,9,11,12,18,0,0,0,0,4,9,7,8,9,9,13,11,22,11,9,12,15,18,12,11,8,6,10,7,6,7,8,5,8,11,8,3,6,7,9,9,7,8,10,7,8,6,4,8,10,8,10,10,13,13,11,12,7,4,6,9,9,9,7,4,0,2,5,13,13
9,12,16,13,12,9,11,11,12,13,10,11,13,10,10,14,10,7,5,10,9,6,7,9,12,12,12,9,9,10,11,15,11,13,12,14,13,7,7,11,13,13,13,16,15,11,11,0,0,0,0,7,9,10,10,11,12,12,9,28,15,17,14,12,12,12,10,10,6,6,14,13,13,14,10,11,12,12,8,8,12,10,6,8,11,13,9,7,9,9,10,12,14,15,13,10,9,11,10,13,15,13,12,13,8,3,3,0,3,7,10,12
24,22,29,32,32,32,38,29,29,34,32,30,31,27,21,30,28,37,26,24,33,30,26,26,21,25,28,27,35,28,28,33,29,31,30,32,37,34,30,30,25,31,27,29,32,35,44,29,0,0,3,21,27,29,27,23,23,28,24,74,33,35,34,31,31,28,27,30,30,33,46,34,34,29,31,39,33,26,26,32,36,32,27,34,29,27,24,29,36,30,33,30,31,29,27,25,30,36,30,34,30,25,28,23,21,22,17,4,13,17,20,26
127,153,181,214,242,266,304,333,361,392,422,454,488,520,545,580,603,639,672,696,728,760,787,822,848,878,909,930,966,992,1021,1053,1082,1111,1140,1171,1204,1234,1262,1297,1321,1352,1381,722,373,227,135,110,0,0,0,13,41,72,105,135,163,193,222,450,276,462,895,1704,1680,1652,1625,1596,1565,1535,1506,1463,1437,1408,1383,1350,1316,1291,1267,1237,1205,1171,1141,1118,924,862,781,723,675,640,614,581,477,416,373,333,307,275,240,214,181,152,125,94,70,41,15,0,18,43,70,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,732,539,391,303,272,0,0,0,0,0,0,0,0,0,0,0,715,512,674,901,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,68,78,55,24,0,0,0,66,37,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,9,10,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,344,528,549,459,405,491,0,0,0,0,0,0,0,0,0,0,0,1063,657,756,879,414,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,98,54,64,67,40,0,0,0,37,36,16,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
